Setor;Mes;Valor;.pred
PRESTAÇÃO DE SERVIÇO;2004-06-01;8000058,11;NA
PRESTAÇÃO DE SERVIÇO;2004-07-01;7855640,14;NA
PRESTAÇÃO DE SERVIÇO;2004-08-01;11530874,66;NA
PRESTAÇÃO DE SERVIÇO;2004-09-01;7897141,95;NA
PRESTAÇÃO DE SERVIÇO;2004-10-01;8036761,46;NA
PRESTAÇÃO DE SERVIÇO;2004-11-01;9448396,67;NA
PRESTAÇÃO DE SERVIÇO;2004-12-01;9708743,39;NA
PRESTAÇÃO DE SERVIÇO;2005-01-01;8146334,90;NA
PRESTAÇÃO DE SERVIÇO;2005-02-01;6940374,77;NA
PRESTAÇÃO DE SERVIÇO;2005-03-01;8513715,50;NA
PRESTAÇÃO DE SERVIÇO;2005-04-01;8304983,92;NA
PRESTAÇÃO DE SERVIÇO;2005-05-01;9055479,26;NA
PRESTAÇÃO DE SERVIÇO;2005-06-01;10035429,42;NA
PRESTAÇÃO DE SERVIÇO;2005-07-01;9311304,93;NA
PRESTAÇÃO DE SERVIÇO;2005-08-01;9597583,11;NA
PRESTAÇÃO DE SERVIÇO;2005-09-01;9618845,20;NA
PRESTAÇÃO DE SERVIÇO;2005-10-01;10511717,61;NA
PRESTAÇÃO DE SERVIÇO;2005-11-01;9102796,64;NA
PRESTAÇÃO DE SERVIÇO;2005-12-01;8492793,17;NA
PRESTAÇÃO DE SERVIÇO;2006-01-01;8419206,53;NA
PRESTAÇÃO DE SERVIÇO;2006-02-01;8632069,05;NA
PRESTAÇÃO DE SERVIÇO;2006-03-01;8440618,67;NA
PRESTAÇÃO DE SERVIÇO;2006-04-01;8065906,30;NA
PRESTAÇÃO DE SERVIÇO;2006-05-01;9945826,52;NA
PRESTAÇÃO DE SERVIÇO;2006-06-01;10553233,45;NA
PRESTAÇÃO DE SERVIÇO;2006-07-01;10476055,76;NA
PRESTAÇÃO DE SERVIÇO;2006-08-01;11001068,18;NA
PRESTAÇÃO DE SERVIÇO;2006-09-01;10217649,62;NA
PRESTAÇÃO DE SERVIÇO;2006-10-01;9894447,57;NA
PRESTAÇÃO DE SERVIÇO;2006-11-01;10436250,69;NA
PRESTAÇÃO DE SERVIÇO;2006-12-01;15470545,44;NA
PRESTAÇÃO DE SERVIÇO;2007-01-01;11178279,22;NA
PRESTAÇÃO DE SERVIÇO;2007-02-01;9309777,12;NA
PRESTAÇÃO DE SERVIÇO;2007-03-01;9364547,83;NA
PRESTAÇÃO DE SERVIÇO;2007-04-01;10210894,24;NA
PRESTAÇÃO DE SERVIÇO;2007-05-01;14662165,05;NA
PRESTAÇÃO DE SERVIÇO;2007-06-01;12588433,53;NA
PRESTAÇÃO DE SERVIÇO;2007-07-01;12712449,79;NA
PRESTAÇÃO DE SERVIÇO;2007-08-01;12511165,02;NA
PRESTAÇÃO DE SERVIÇO;2007-09-01;10992679,36;NA
PRESTAÇÃO DE SERVIÇO;2007-10-01;11983551,68;NA
PRESTAÇÃO DE SERVIÇO;2007-11-01;10419586,55;NA
PRESTAÇÃO DE SERVIÇO;2007-12-01;9762693,51;NA
PRESTAÇÃO DE SERVIÇO;2008-01-01;10272085,31;NA
PRESTAÇÃO DE SERVIÇO;2008-02-01;9823861,05;NA
PRESTAÇÃO DE SERVIÇO;2008-03-01;10396762,73;NA
PRESTAÇÃO DE SERVIÇO;2008-04-01;11442558,46;NA
PRESTAÇÃO DE SERVIÇO;2008-05-01;12057084,89;NA
PRESTAÇÃO DE SERVIÇO;2008-06-01;13970690,08;NA
PRESTAÇÃO DE SERVIÇO;2008-07-01;15319022,56;NA
PRESTAÇÃO DE SERVIÇO;2008-08-01;15931231,99;NA
PRESTAÇÃO DE SERVIÇO;2008-09-01;16902754,26;NA
PRESTAÇÃO DE SERVIÇO;2008-10-01;14859534,49;NA
PRESTAÇÃO DE SERVIÇO;2008-11-01;13461546,94;NA
PRESTAÇÃO DE SERVIÇO;2008-12-01;13317852,60;NA
PRESTAÇÃO DE SERVIÇO;2009-01-01;11235228,19;NA
PRESTAÇÃO DE SERVIÇO;2009-02-01;11246352,43;NA
PRESTAÇÃO DE SERVIÇO;2009-03-01;12028944,41;NA
PRESTAÇÃO DE SERVIÇO;2009-04-01;11813476,69;NA
PRESTAÇÃO DE SERVIÇO;2009-05-01;11806621,39;NA
PRESTAÇÃO DE SERVIÇO;2009-06-01;16727378,99;NA
PRESTAÇÃO DE SERVIÇO;2009-07-01;15644095,95;NA
PRESTAÇÃO DE SERVIÇO;2009-08-01;16526509,69;NA
PRESTAÇÃO DE SERVIÇO;2009-09-01;15837505,16;NA
PRESTAÇÃO DE SERVIÇO;2009-10-01;16380329,00;NA
PRESTAÇÃO DE SERVIÇO;2009-11-01;14857379,21;NA
PRESTAÇÃO DE SERVIÇO;2009-12-01;13563821,27;NA
PRESTAÇÃO DE SERVIÇO;2010-01-01;14355789,25;NA
PRESTAÇÃO DE SERVIÇO;2010-02-01;12356593,76;NA
PRESTAÇÃO DE SERVIÇO;2010-03-01;17861297,23;NA
PRESTAÇÃO DE SERVIÇO;2010-04-01;15976584,03;NA
PRESTAÇÃO DE SERVIÇO;2010-05-01;15751725,84;NA
PRESTAÇÃO DE SERVIÇO;2010-06-01;17145568,42;NA
PRESTAÇÃO DE SERVIÇO;2010-07-01;18415110,04;NA
PRESTAÇÃO DE SERVIÇO;2010-08-01;20093627,49;NA
PRESTAÇÃO DE SERVIÇO;2010-09-01;18276838,27;NA
PRESTAÇÃO DE SERVIÇO;2010-10-01;16827176,00;NA
PRESTAÇÃO DE SERVIÇO;2010-11-01;16490078,03;NA
PRESTAÇÃO DE SERVIÇO;2010-12-01;16510205,22;NA
PRESTAÇÃO DE SERVIÇO;2011-01-01;17411818,11;NA
PRESTAÇÃO DE SERVIÇO;2011-02-01;33069357,06;NA
PRESTAÇÃO DE SERVIÇO;2011-03-01;25449076,43;NA
PRESTAÇÃO DE SERVIÇO;2011-04-01;15171274,58;NA
PRESTAÇÃO DE SERVIÇO;2011-05-01;16266711,82;NA
PRESTAÇÃO DE SERVIÇO;2011-06-01;18104608,79;NA
PRESTAÇÃO DE SERVIÇO;2011-07-01;18218229,60;NA
PRESTAÇÃO DE SERVIÇO;2011-08-01;19697371,32;NA
PRESTAÇÃO DE SERVIÇO;2011-09-01;19159550,61;NA
PRESTAÇÃO DE SERVIÇO;2011-10-01;19278158,43;NA
PRESTAÇÃO DE SERVIÇO;2011-11-01;19221487,07;NA
PRESTAÇÃO DE SERVIÇO;2011-12-01;17939650,39;NA
PRESTAÇÃO DE SERVIÇO;2012-01-01;19649608,99;NA
PRESTAÇÃO DE SERVIÇO;2012-02-01;15631373,27;NA
PRESTAÇÃO DE SERVIÇO;2012-03-01;16028398,53;NA
PRESTAÇÃO DE SERVIÇO;2012-04-01;16003933,21;NA
PRESTAÇÃO DE SERVIÇO;2012-05-01;15858979,21;NA
PRESTAÇÃO DE SERVIÇO;2012-06-01;15654151,68;NA
PRESTAÇÃO DE SERVIÇO;2012-07-01;17308297,18;NA
PRESTAÇÃO DE SERVIÇO;2012-08-01;20562332,75;NA
PRESTAÇÃO DE SERVIÇO;2012-09-01;18836337,36;NA
PRESTAÇÃO DE SERVIÇO;2012-10-01;22557102,31;NA
PRESTAÇÃO DE SERVIÇO;2012-11-01;28343444,76;NA
PRESTAÇÃO DE SERVIÇO;2012-12-01;20922584,71;NA
PRESTAÇÃO DE SERVIÇO;2013-01-01;18957297,61;NA
PRESTAÇÃO DE SERVIÇO;2013-02-01;16608708,83;NA
PRESTAÇÃO DE SERVIÇO;2013-03-01;14859907,85;NA
PRESTAÇÃO DE SERVIÇO;2013-04-01;18788106,71;NA
PRESTAÇÃO DE SERVIÇO;2013-05-01;18530126,05;NA
PRESTAÇÃO DE SERVIÇO;2013-06-01;18181121,19;NA
PRESTAÇÃO DE SERVIÇO;2013-07-01;19921383,13;NA
PRESTAÇÃO DE SERVIÇO;2013-08-01;23786073,58;NA
PRESTAÇÃO DE SERVIÇO;2013-09-01;21081870,24;NA
PRESTAÇÃO DE SERVIÇO;2013-10-01;28660813,97;NA
PRESTAÇÃO DE SERVIÇO;2013-11-01;24045198,39;NA
PRESTAÇÃO DE SERVIÇO;2013-12-01;21077034,93;NA
PRESTAÇÃO DE SERVIÇO;2014-01-01;21338858,43;NA
PRESTAÇÃO DE SERVIÇO;2014-02-01;18463635,97;NA
PRESTAÇÃO DE SERVIÇO;2014-03-01;17335477,38;NA
PRESTAÇÃO DE SERVIÇO;2014-04-01;18354270,38;NA
PRESTAÇÃO DE SERVIÇO;2014-05-01;21071008,05;NA
PRESTAÇÃO DE SERVIÇO;2014-06-01;22318406,45;NA
PRESTAÇÃO DE SERVIÇO;2014-07-01;21207905,17;NA
PRESTAÇÃO DE SERVIÇO;2014-08-01;22580223,50;NA
PRESTAÇÃO DE SERVIÇO;2014-09-01;22762212,14;NA
PRESTAÇÃO DE SERVIÇO;2014-10-01;24660510,71;NA
PRESTAÇÃO DE SERVIÇO;2014-11-01;24880362,09;NA
PRESTAÇÃO DE SERVIÇO;2014-12-01;23264606,89;NA
PRESTAÇÃO DE SERVIÇO;2015-01-01;22885422,53;NA
PRESTAÇÃO DE SERVIÇO;2015-02-01;19226272,03;NA
PRESTAÇÃO DE SERVIÇO;2015-03-01;19326345,51;NA
PRESTAÇÃO DE SERVIÇO;2015-04-01;21226311,86;NA
PRESTAÇÃO DE SERVIÇO;2015-05-01;21335153,30;NA
PRESTAÇÃO DE SERVIÇO;2015-06-01;21966629,92;NA
PRESTAÇÃO DE SERVIÇO;2015-07-01;24615603,75;NA
PRESTAÇÃO DE SERVIÇO;2015-08-01;24223937,13;NA
PRESTAÇÃO DE SERVIÇO;2015-09-01;25045685,29;NA
PRESTAÇÃO DE SERVIÇO;2015-10-01;26157422,49;NA
PRESTAÇÃO DE SERVIÇO;2015-11-01;28300071,76;NA
PRESTAÇÃO DE SERVIÇO;2015-12-01;23570263,51;NA
PRESTAÇÃO DE SERVIÇO;2016-01-01;24676252,82;NA
PRESTAÇÃO DE SERVIÇO;2016-02-01;20414206,90;NA
PRESTAÇÃO DE SERVIÇO;2016-03-01;21216616,95;NA
PRESTAÇÃO DE SERVIÇO;2016-04-01;21261833,93;NA
PRESTAÇÃO DE SERVIÇO;2016-05-01;22097695,55;NA
PRESTAÇÃO DE SERVIÇO;2016-06-01;24289527,98;NA
PRESTAÇÃO DE SERVIÇO;2016-07-01;25828302,96;NA
PRESTAÇÃO DE SERVIÇO;2016-08-01;28470237,67;NA
PRESTAÇÃO DE SERVIÇO;2016-09-01;26679689,85;NA
PRESTAÇÃO DE SERVIÇO;2016-10-01;25924466,26;NA
PRESTAÇÃO DE SERVIÇO;2016-11-01;25007711,72;NA
PRESTAÇÃO DE SERVIÇO;2016-12-01;30046541,86;NA
PRESTAÇÃO DE SERVIÇO;2017-01-01;24639475,87;NA
PRESTAÇÃO DE SERVIÇO;2017-02-01;20489990,00;NA
PRESTAÇÃO DE SERVIÇO;2017-03-01;22317733,92;NA
PRESTAÇÃO DE SERVIÇO;2017-04-01;24170494,81;NA
PRESTAÇÃO DE SERVIÇO;2017-05-01;23630330,51;NA
PRESTAÇÃO DE SERVIÇO;2017-06-01;25431246,35;NA
PRESTAÇÃO DE SERVIÇO;2017-07-01;27588147,11;NA
PRESTAÇÃO DE SERVIÇO;2017-08-01;27459882,04;NA
PRESTAÇÃO DE SERVIÇO;2017-09-01;31093739,84;NA
PRESTAÇÃO DE SERVIÇO;2017-10-01;29625348,87;NA
PRESTAÇÃO DE SERVIÇO;2017-11-01;29560530,47;NA
PRESTAÇÃO DE SERVIÇO;2017-12-01;32968781,05;NA
PRESTAÇÃO DE SERVIÇO;2018-01-01;29536951,60;NA
PRESTAÇÃO DE SERVIÇO;2018-02-01;25133982,70;NA
PRESTAÇÃO DE SERVIÇO;2018-03-01;25194897,50;NA
PRESTAÇÃO DE SERVIÇO;2018-04-01;28977739,05;NA
PRESTAÇÃO DE SERVIÇO;2018-05-01;27591576,17;NA
PRESTAÇÃO DE SERVIÇO;2018-06-01;26531158,41;NA
PRESTAÇÃO DE SERVIÇO;2018-07-01;33769659,36;NA
PRESTAÇÃO DE SERVIÇO;2018-08-01;36352327,33;NA
PRESTAÇÃO DE SERVIÇO;2018-09-01;36144662,89;NA
PRESTAÇÃO DE SERVIÇO;2018-10-01;34721904,83;NA
PRESTAÇÃO DE SERVIÇO;2018-11-01;35552974,52;NA
PRESTAÇÃO DE SERVIÇO;2018-12-01;43649453,17;NA
PRESTAÇÃO DE SERVIÇO;2019-01-01;33576555,36;NA
PRESTAÇÃO DE SERVIÇO;2019-02-01;30131044,46;NA
PRESTAÇÃO DE SERVIÇO;2019-03-01;30011918,97;NA
PRESTAÇÃO DE SERVIÇO;2019-04-01;33001375,91;NA
PRESTAÇÃO DE SERVIÇO;2019-05-01;33414374,98;NA
PRESTAÇÃO DE SERVIÇO;2019-06-01;34632144,65;NA
PRESTAÇÃO DE SERVIÇO;2019-07-01;35994671,14;NA
PRESTAÇÃO DE SERVIÇO;2019-08-01;39361303,96;NA
PRESTAÇÃO DE SERVIÇO;2019-09-01;38464599,22;NA
PRESTAÇÃO DE SERVIÇO;2019-10-01;37484933,54;NA
PRESTAÇÃO DE SERVIÇO;2019-11-01;38982674,08;NA
PRESTAÇÃO DE SERVIÇO;2019-12-01;36850873,73;NA
PRESTAÇÃO DE SERVIÇO;2020-01-01;34336415,53;NA
PRESTAÇÃO DE SERVIÇO;2020-02-01;31471127,44;NA
PRESTAÇÃO DE SERVIÇO;2020-03-01;31592284,51;NA
PRESTAÇÃO DE SERVIÇO;2020-04-01;28951079,77;NA
PRESTAÇÃO DE SERVIÇO;2020-05-01;26932534,86;NA
PRESTAÇÃO DE SERVIÇO;2020-06-01;32908854,80;NA
PRESTAÇÃO DE SERVIÇO;2020-07-01;38070540,62;NA
PRESTAÇÃO DE SERVIÇO;2020-08-01;42952760,80;NA
PRESTAÇÃO DE SERVIÇO;2020-09-01;42557315,51;NA
PRESTAÇÃO DE SERVIÇO;2020-10-01;41295563,30;NA
PRESTAÇÃO DE SERVIÇO;2020-11-01;45003263,95;NA
PRESTAÇÃO DE SERVIÇO;2020-12-01;44748834,03;NA
PRESTAÇÃO DE SERVIÇO;2021-01-01;46532752,34;NA
PRESTAÇÃO DE SERVIÇO;2021-02-01;44677578,09;NA
PRESTAÇÃO DE SERVIÇO;2021-03-01;41741463,06;NA
PRESTAÇÃO DE SERVIÇO;2021-04-01;49787544,08;NA
PRESTAÇÃO DE SERVIÇO;2021-05-01;42907236,78;NA
PRESTAÇÃO DE SERVIÇO;2021-06-01;44020251,87;NA
PRESTAÇÃO DE SERVIÇO;2021-07-01;46639307,37;NA
PRESTAÇÃO DE SERVIÇO;2021-08-01;52655994,67;NA
PRESTAÇÃO DE SERVIÇO;2021-09-01;55328798,70;NA
PRESTAÇÃO DE SERVIÇO;2021-10-01;53743678,49;NA
PRESTAÇÃO DE SERVIÇO;2021-11-01;52420267,39;NA
PRESTAÇÃO DE SERVIÇO;2021-12-01;48915345,28;NA
PRESTAÇÃO DE SERVIÇO;2022-01-01;48063332,95;NA
PRESTAÇÃO DE SERVIÇO;2022-02-01;46156936,31;NA
PRESTAÇÃO DE SERVIÇO;2022-03-01;48218080,39;NA
PRESTAÇÃO DE SERVIÇO;2022-04-01;54341653,76;NA
PRESTAÇÃO DE SERVIÇO;2022-05-01;56497020,63;NA
PRESTAÇÃO DE SERVIÇO;2022-06-01;58147642,08;NA
PRESTAÇÃO DE SERVIÇO;2022-07-01;62127161,92;NA
PRESTAÇÃO DE SERVIÇO;2022-08-01;66803555,25;NA
PRESTAÇÃO DE SERVIÇO;2022-09-01;70973660,45;NA
PRESTAÇÃO DE SERVIÇO;2022-10-01;70026857,32;NA
PRESTAÇÃO DE SERVIÇO;2022-11-01;61610061,21;NA
PRESTAÇÃO DE SERVIÇO;2022-12-01;63474470,96;NA
PRESTAÇÃO DE SERVIÇO;2023-01-01;75068648,93;NA
PRESTAÇÃO DE SERVIÇO;2023-02-01;63273807,98;NA
PRESTAÇÃO DE SERVIÇO;2023-03-01;55076055,06;NA
PRESTAÇÃO DE SERVIÇO;2023-04-01;57914868,30;NA
PRESTAÇÃO DE SERVIÇO;2023-05-01;55954093,61;NA
PRESTAÇÃO DE SERVIÇO;2023-06-01;57993946,46;NA
PRESTAÇÃO DE SERVIÇO;2023-07-01;61862106,66;NA
PRESTAÇÃO DE SERVIÇO;2023-08-01;65816574,37;NA
PRESTAÇÃO DE SERVIÇO;2023-09-01;65068340,07;NA
PRESTAÇÃO DE SERVIÇO;2023-10-01;66191022,41;NA
PRESTAÇÃO DE SERVIÇO;2023-11-01;65819087,46;NA
PRESTAÇÃO DE SERVIÇO;2023-12-01;60756527,09;NA
PRESTAÇÃO DE SERVIÇO;2024-01-01;68058282,07;NA
PRESTAÇÃO DE SERVIÇO;2024-02-01;61188871,84;NA
PRESTAÇÃO DE SERVIÇO;2024-03-01;NA;60100837,19
PRESTAÇÃO DE SERVIÇO;2024-04-01;NA;61270515,12
PRESTAÇÃO DE SERVIÇO;2024-05-01;NA;61088175,31
PRESTAÇÃO DE SERVIÇO;2024-06-01;NA;62244635,00
PRESTAÇÃO DE SERVIÇO;2024-07-01;NA;64391531,57
PRESTAÇÃO DE SERVIÇO;2024-08-01;NA;66315006,54
PRESTAÇÃO DE SERVIÇO;2024-09-01;NA;66579508,56
PRESTAÇÃO DE SERVIÇO;2024-10-01;NA;66360498,13
PRESTAÇÃO DE SERVIÇO;2024-11-01;NA;66198559,60
PRESTAÇÃO DE SERVIÇO;2024-12-01;NA;65433153,29
PRESTAÇÃO DE SERVIÇO;2025-01-01;NA;64986692,21
PRESTAÇÃO DE SERVIÇO;2025-02-01;NA;63276190,45
PRESTAÇÃO DE SERVIÇO;2025-03-01;NA;62772929,72
PRESTAÇÃO DE SERVIÇO;2025-04-01;NA;64074784,65
PRESTAÇÃO DE SERVIÇO;2025-05-01;NA;64466398,66
PRESTAÇÃO DE SERVIÇO;2025-06-01;NA;65892029,66
PRESTAÇÃO DE SERVIÇO;2025-07-01;NA;67672828,49
PRESTAÇÃO DE SERVIÇO;2025-08-01;NA;69892477,35
PRESTAÇÃO DE SERVIÇO;2025-09-01;NA;70248912,02
PRESTAÇÃO DE SERVIÇO;2025-10-01;NA;70160244,35
PRESTAÇÃO DE SERVIÇO;2025-11-01;NA;69882945,61
PRESTAÇÃO DE SERVIÇO;2025-12-01;NA;69112709,74
PRESTAÇÃO DE SERVIÇO;2026-01-01;NA;68642379,11
PRESTAÇÃO DE SERVIÇO;2026-02-01;NA;66949728,75
PRESTAÇÃO DE SERVIÇO;2026-03-01;NA;66602535,61
PRESTAÇÃO DE SERVIÇO;2026-04-01;NA;67923735,96
PRESTAÇÃO DE SERVIÇO;2026-05-01;NA;68343117,56
PRESTAÇÃO DE SERVIÇO;2026-06-01;NA;69740808,03
PRESTAÇÃO DE SERVIÇO;2026-07-01;NA;71501241,55
PRESTAÇÃO DE SERVIÇO;2026-08-01;NA;73710354,21
PRESTAÇÃO DE SERVIÇO;2026-09-01;NA;74048582,06
PRESTAÇÃO DE SERVIÇO;2026-10-01;NA;73932444,79
PRESTAÇÃO DE SERVIÇO;2026-11-01;NA;73635149,79
PRESTAÇÃO DE SERVIÇO;2026-12-01;NA;72839020,68
PRESTAÇÃO DE SERVIÇO;2027-01-01;NA;72368350,31
PRESTAÇÃO DE SERVIÇO;2027-02-01;NA;70675674,20
PRESTAÇÃO DE SERVIÇO;2027-03-01;NA;70340144,60
PRESTAÇÃO DE SERVIÇO;2027-04-01;NA;71674350,96
PRESTAÇÃO DE SERVIÇO;2027-05-01;NA;72097928,07
PRESTAÇÃO DE SERVIÇO;2027-06-01;NA;73495046,95
PRESTAÇÃO DE SERVIÇO;2027-07-01;NA;75260859,06
PRESTAÇÃO DE SERVIÇO;2027-08-01;NA;77470863,68
PRESTAÇÃO DE SERVIÇO;2027-09-01;NA;77813945,06
PRESTAÇÃO DE SERVIÇO;2027-10-01;NA;77703575,61
PRESTAÇÃO DE SERVIÇO;2027-11-01;NA;77408259,28
PRESTAÇÃO DE SERVIÇO;2027-12-01;NA;76613474,41
PRODUÇÃO AGROPECUÁRIA;2003-02-01;10963071,49;NA
PRODUÇÃO AGROPECUÁRIA;2003-03-01;11592927,22;NA
PRODUÇÃO AGROPECUÁRIA;2003-04-01;10149234,56;NA
PRODUÇÃO AGROPECUÁRIA;2003-05-01;13167585,17;NA
PRODUÇÃO AGROPECUÁRIA;2003-06-01;9544488,55;NA
PRODUÇÃO AGROPECUÁRIA;2003-07-01;12326589,00;NA
PRODUÇÃO AGROPECUÁRIA;2003-08-01;11035919,67;NA
PRODUÇÃO AGROPECUÁRIA;2003-09-01;12293333,39;NA
PRODUÇÃO AGROPECUÁRIA;2003-10-01;15221465,64;NA
PRODUÇÃO AGROPECUÁRIA;2003-11-01;9400906,43;NA
PRODUÇÃO AGROPECUÁRIA;2003-12-01;7993951,51;NA
PRODUÇÃO AGROPECUÁRIA;2004-01-01;9245192,83;NA
PRODUÇÃO AGROPECUÁRIA;2004-02-01;8366273,36;NA
PRODUÇÃO AGROPECUÁRIA;2004-03-01;9128034,67;NA
PRODUÇÃO AGROPECUÁRIA;2004-04-01;11093345,65;NA
PRODUÇÃO AGROPECUÁRIA;2004-05-01;12924730,76;NA
PRODUÇÃO AGROPECUÁRIA;2004-06-01;12400054,51;NA
PRODUÇÃO AGROPECUÁRIA;2004-07-01;11088846,28;NA
PRODUÇÃO AGROPECUÁRIA;2004-08-01;12005044,53;NA
PRODUÇÃO AGROPECUÁRIA;2004-09-01;12460412,78;NA
PRODUÇÃO AGROPECUÁRIA;2004-10-01;12945101,09;NA
PRODUÇÃO AGROPECUÁRIA;2004-11-01;13131259,39;NA
PRODUÇÃO AGROPECUÁRIA;2004-12-01;11462756,68;NA
PRODUÇÃO AGROPECUÁRIA;2005-01-01;11237874,20;NA
PRODUÇÃO AGROPECUÁRIA;2005-02-01;12075386,96;NA
PRODUÇÃO AGROPECUÁRIA;2005-03-01;12954613,16;NA
PRODUÇÃO AGROPECUÁRIA;2005-04-01;14523695,76;NA
PRODUÇÃO AGROPECUÁRIA;2005-05-01;13354037,34;NA
PRODUÇÃO AGROPECUÁRIA;2005-06-01;12666708,73;NA
PRODUÇÃO AGROPECUÁRIA;2005-07-01;13312980,67;NA
PRODUÇÃO AGROPECUÁRIA;2005-08-01;16853898,27;NA
PRODUÇÃO AGROPECUÁRIA;2005-09-01;16034658,09;NA
PRODUÇÃO AGROPECUÁRIA;2005-10-01;13606923,74;NA
PRODUÇÃO AGROPECUÁRIA;2005-11-01;13630750,91;NA
PRODUÇÃO AGROPECUÁRIA;2005-12-01;10504605,60;NA
PRODUÇÃO AGROPECUÁRIA;2006-01-01;10056970,74;NA
PRODUÇÃO AGROPECUÁRIA;2006-02-01;10387879,78;NA
PRODUÇÃO AGROPECUÁRIA;2006-03-01;9442917,35;NA
PRODUÇÃO AGROPECUÁRIA;2006-04-01;8809157,31;NA
PRODUÇÃO AGROPECUÁRIA;2006-05-01;12024203,93;NA
PRODUÇÃO AGROPECUÁRIA;2006-06-01;11523848,39;NA
PRODUÇÃO AGROPECUÁRIA;2006-07-01;11224892,93;NA
PRODUÇÃO AGROPECUÁRIA;2006-08-01;12553669,62;NA
PRODUÇÃO AGROPECUÁRIA;2006-09-01;12381434,14;NA
PRODUÇÃO AGROPECUÁRIA;2006-10-01;12119913,30;NA
PRODUÇÃO AGROPECUÁRIA;2006-11-01;9168969,27;NA
PRODUÇÃO AGROPECUÁRIA;2006-12-01;10376936,95;NA
PRODUÇÃO AGROPECUÁRIA;2007-01-01;9289297,59;NA
PRODUÇÃO AGROPECUÁRIA;2007-02-01;9113942,00;NA
PRODUÇÃO AGROPECUÁRIA;2007-03-01;9192832,84;NA
PRODUÇÃO AGROPECUÁRIA;2007-04-01;9661225,00;NA
PRODUÇÃO AGROPECUÁRIA;2007-05-01;11179617,79;NA
PRODUÇÃO AGROPECUÁRIA;2007-06-01;10225721,54;NA
PRODUÇÃO AGROPECUÁRIA;2007-07-01;13543593,11;NA
PRODUÇÃO AGROPECUÁRIA;2007-08-01;12323887,22;NA
PRODUÇÃO AGROPECUÁRIA;2007-09-01;12836241,20;NA
PRODUÇÃO AGROPECUÁRIA;2007-10-01;13701607,10;NA
PRODUÇÃO AGROPECUÁRIA;2007-11-01;8793773,17;NA
PRODUÇÃO AGROPECUÁRIA;2007-12-01;7171419,29;NA
PRODUÇÃO AGROPECUÁRIA;2008-01-01;9721152,30;NA
PRODUÇÃO AGROPECUÁRIA;2008-02-01;10820101,00;NA
PRODUÇÃO AGROPECUÁRIA;2008-03-01;9282389,26;NA
PRODUÇÃO AGROPECUÁRIA;2008-04-01;12632348,15;NA
PRODUÇÃO AGROPECUÁRIA;2008-05-01;12058403,50;NA
PRODUÇÃO AGROPECUÁRIA;2008-06-01;12906420,28;NA
PRODUÇÃO AGROPECUÁRIA;2008-07-01;17070756,79;NA
PRODUÇÃO AGROPECUÁRIA;2008-08-01;18022704,43;NA
PRODUÇÃO AGROPECUÁRIA;2008-09-01;17386834,22;NA
PRODUÇÃO AGROPECUÁRIA;2008-10-01;14972780,72;NA
PRODUÇÃO AGROPECUÁRIA;2008-11-01;14974128,68;NA
PRODUÇÃO AGROPECUÁRIA;2008-12-01;10283731,04;NA
PRODUÇÃO AGROPECUÁRIA;2009-01-01;12942470,95;NA
PRODUÇÃO AGROPECUÁRIA;2009-02-01;12766019,47;NA
PRODUÇÃO AGROPECUÁRIA;2009-03-01;14132812,29;NA
PRODUÇÃO AGROPECUÁRIA;2009-04-01;14152241,25;NA
PRODUÇÃO AGROPECUÁRIA;2009-05-01;14998129,65;NA
PRODUÇÃO AGROPECUÁRIA;2009-06-01;14932218,92;NA
PRODUÇÃO AGROPECUÁRIA;2009-07-01;17522528,12;NA
PRODUÇÃO AGROPECUÁRIA;2009-08-01;18777548,45;NA
PRODUÇÃO AGROPECUÁRIA;2009-09-01;20051033,85;NA
PRODUÇÃO AGROPECUÁRIA;2009-10-01;20885429,27;NA
PRODUÇÃO AGROPECUÁRIA;2009-11-01;14447043,43;NA
PRODUÇÃO AGROPECUÁRIA;2009-12-01;14492085,41;NA
PRODUÇÃO AGROPECUÁRIA;2010-01-01;15228227,87;NA
PRODUÇÃO AGROPECUÁRIA;2010-02-01;13883709,47;NA
PRODUÇÃO AGROPECUÁRIA;2010-03-01;16506558,83;NA
PRODUÇÃO AGROPECUÁRIA;2010-04-01;17204382,76;NA
PRODUÇÃO AGROPECUÁRIA;2010-05-01;20206481,35;NA
PRODUÇÃO AGROPECUÁRIA;2010-06-01;19757664,72;NA
PRODUÇÃO AGROPECUÁRIA;2010-07-01;19750250,46;NA
PRODUÇÃO AGROPECUÁRIA;2010-08-01;19412863,42;NA
PRODUÇÃO AGROPECUÁRIA;2010-09-01;18769800,85;NA
PRODUÇÃO AGROPECUÁRIA;2010-10-01;14976408,11;NA
PRODUÇÃO AGROPECUÁRIA;2010-11-01;14080729,08;NA
PRODUÇÃO AGROPECUÁRIA;2010-12-01;12217052,73;NA
PRODUÇÃO AGROPECUÁRIA;2011-01-01;15332564,74;NA
PRODUÇÃO AGROPECUÁRIA;2011-02-01;21336421,09;NA
PRODUÇÃO AGROPECUÁRIA;2011-03-01;16304601,15;NA
PRODUÇÃO AGROPECUÁRIA;2011-04-01;18008083,41;NA
PRODUÇÃO AGROPECUÁRIA;2011-05-01;19182746,50;NA
PRODUÇÃO AGROPECUÁRIA;2011-06-01;19629075,09;NA
PRODUÇÃO AGROPECUÁRIA;2011-07-01;20021930,80;NA
